"","date","category","content"
"2642",2018-01-05 09:40:00,"B","Warn"
"2643",2018-01-05 10:00:00,"A","Limit"
"2644",2018-01-05 10:20:00,"B","Attach"
"2645",2018-01-05 10:40:00,"B","No clue"
"2646",2018-01-05 11:00:00,"B","Check with author"
"2647",2018-01-05 11:20:00,"B","Warn"
"2648",2018-01-05 11:40:00,"B","Limit"
"2649",2018-01-05 12:00:00,"A","Check with author"
"2650",2018-01-05 12:20:00,"B","Check with author"
"2651",2018-01-05 12:40:00,"B","Error"
"2652",2018-01-05 13:00:00,"C","Debug"
"2653",2018-01-05 13:20:00,"A","No clue"
"2654",2018-01-05 13:40:00,"C","No clue"
"2655",2018-01-05 14:00:00,"B","Limit"
"2656",2018-01-01 12:00:00,"B","Debug"
"2657",2018-01-01 12:20:00,"C","Debug"
"2658",2018-01-01 12:40:00,"C","No clue"
"2659",2018-01-01 13:00:00,"A","Debug"
"2660",2018-01-01 13:20:00,"A","Limit"
"2661",2018-01-01 13:40:00,"C","Check with author"
"2662",2018-01-01 14:00:00,"C","Attach"
"2663",2018-01-01 14:20:00,"C","Check with author"
"2664",2018-01-01 14:40:00,"A","Limit"
"2665",2018-01-01 15:00:00,"B","No clue"
"2666",2018-01-01 15:20:00,"B","Attach"
"2667",2018-01-01 15:40:00,"C","Warn"
"2668",2018-01-01 16:00:00,"A","Attach"
"2669",2018-01-01 16:20:00,"C","Check with author"
"2670",2018-01-01 16:40:00,"A","Warn"
"2671",2018-01-01 17:00:00,"A","Debug"
"2672",2018-01-01 17:20:00,"C","Debug"
"2673",2018-01-01 17:40:00,"B","Limit"
"2674",2018-01-01 18:00:00,"B","Limit"
"2675",2018-01-01 18:20:00,"C","Check with author"
"2676",2018-01-01 18:40:00,"A","Check with author"
"2677",2018-01-01 19:00:00,"B","Debug"
"2678",2018-01-01 19:20:00,"A","Error"
"2679",2018-01-01 19:40:00,"B","Debug"
"2680",2018-01-01 20:00:00,"A","Error"
"2681",2018-01-01 20:20:00,"C","Error"
"2682",2018-01-01 20:40:00,"C","Attach"
"2683",2018-01-01 21:00:00,"C","No clue"
"2684",2018-01-01 21:20:00,"C","Limit"
"2685",2018-01-01 21:40:00,"C","Limit"
"2686",2018-01-01 22:00:00,"C","Error"
"2687",2018-01-01 22:20:00,"A","Debug"
"2688",2018-01-01 22:40:00,"B","Limit"
"2689",2018-01-01 23:00:00,"C","No clue"
"2690",2018-01-01 23:20:00,"A","Debug"
"2691",2018-01-01 23:40:00,"C","Error"
"2692",2018-01-02 00:00:00,"B","Warn"
"2693",2018-01-02 00:20:00,"B","Debug"
"2694",2018-01-02 00:40:00,"A","Debug"
"2695",2018-01-02 01:00:00,"A","No clue"
"2696",2018-01-02 01:20:00,"C","No clue"
"2697",2018-01-02 01:40:00,"A","Limit"
"2698",2018-01-02 02:00:00,"A","Limit"
"2699",2018-01-02 02:20:00,"B","Attach"
"2700",2018-01-02 02:40:00,"C","Limit"
"2701",2018-01-02 03:00:00,"B","Error"
"2702",2018-01-02 03:20:00,"A","Check with author"
"2703",2018-01-02 03:40:00,"A","Debug"
"2704",2018-01-02 04:00:00,"B","Debug"
"2705",2018-01-02 04:20:00,"C","Attach"
"2706",2018-01-02 04:40:00,"B","Attach"
"2707",2018-01-02 05:00:00,"B","Attach"
"2708",2018-01-02 05:20:00,"A","Debug"
"2709",2018-01-02 05:40:00,"C","Attach"
"2710",2018-01-02 06:00:00,"A","Debug"
"2711",2018-01-02 06:20:00,"B","No clue"
"2712",2018-01-02 06:40:00,"C","Limit"
"2713",2018-01-02 07:00:00,"B","No clue"
"2714",2018-01-02 07:20:00,"A","Warn"
"2715",2018-01-02 07:40:00,"A","Attach"
"2716",2018-01-02 08:00:00,"C","Debug"
"2717",2018-01-02 08:20:00,"C","No clue"
"2718",2018-01-02 08:40:00,"A","Debug"
"2719",2018-01-02 09:00:00,"C","Check with author"
"2720",2018-01-02 09:20:00,"A","Debug"
"2721",2018-01-02 09:40:00,"A","Debug"
"2722",2018-01-02 10:00:00,"B","Limit"
"2723",2018-01-02 10:20:00,"C","Attach"
"2724",2018-01-02 10:40:00,"C","No clue"
"2725",2018-01-02 11:00:00,"B","Error"
"2726",2018-01-02 11:20:00,"B","Limit"
"2727",2018-01-02 11:40:00,"C","No clue"
"2728",2018-01-02 12:00:00,"B","Attach"
"2729",2018-01-02 12:20:00,"B","Debug"
"2730",2018-01-02 12:40:00,"C","No clue"
"2731",2018-01-02 13:00:00,"C","Error"
"2732",2018-01-02 13:20:00,"A","Debug"
"2733",2018-01-02 13:40:00,"C","Attach"
"2734",2018-01-02 14:00:00,"B","Check with author"
"2735",2018-01-02 14:20:00,"C","No clue"
"2736",2018-01-02 14:40:00,"B","No clue"
"2737",2018-01-02 15:00:00,"A","Limit"
"2738",2018-01-02 15:20:00,"C","Attach"
"2739",2018-01-02 15:40:00,"A","No clue"
"2740",2018-01-02 16:00:00,"B","Warn"
"2741",2018-01-02 16:20:00,"B","No clue"
"2742",2018-01-02 16:40:00,"B","Limit"
"2743",2018-01-02 17:00:00,"B","Warn"
"2744",2018-01-02 17:20:00,"B","Limit"
"2745",2018-01-02 17:40:00,"B","Warn"
"2746",2018-01-02 18:00:00,"B","Debug"
"2747",2018-01-02 18:20:00,"A","Debug"
"2748",2018-01-02 18:40:00,"B","No clue"
"2749",2018-01-02 19:00:00,"A","Error"
"2750",2018-01-02 19:20:00,"C","Warn"
"2751",2018-01-02 19:40:00,"A","Attach"
"2752",2018-01-02 20:00:00,"B","Limit"
"2753",2018-01-02 20:20:00,"A","Warn"
"2754",2018-01-02 20:40:00,"A","Limit"
"2755",2018-01-02 21:00:00,"A","Attach"
"2756",2018-01-02 21:20:00,"A","Error"
"2757",2018-01-02 21:40:00,"A","Check with author"
"2758",2018-01-02 22:00:00,"B","Limit"
"2759",2018-01-02 22:20:00,"A","Check with author"
"2760",2018-01-02 22:40:00,"A","Debug"
"2761",2018-01-02 23:00:00,"C","Warn"
"2762",2018-01-02 23:20:00,"B","Check with author"
"2763",2018-01-02 23:40:00,"C","Error"
"2764",2018-01-03 00:00:00,"B","Attach"
"2765",2018-01-03 00:20:00,"C","Attach"
"2766",2018-01-03 00:40:00,"C","Limit"
"2767",2018-01-03 01:00:00,"C","Warn"
"2768",2018-01-03 01:20:00,"A","Attach"
"2769",2018-01-03 01:40:00,"C","Check with author"
"2770",2018-01-03 02:00:00,"C","Error"
"2771",2018-01-03 02:20:00,"C","Warn"
"2772",2018-01-03 02:40:00,"C","Error"
"2773",2018-01-03 03:00:00,"B","Warn"
"2774",2018-01-03 03:20:00,"A","Debug"
"2775",2018-01-03 03:40:00,"A","Error"
"2776",2018-01-03 04:00:00,"B","Warn"
"2777",2018-01-03 04:20:00,"C","Check with author"
"2778",2018-01-03 04:40:00,"B","Check with author"
"2779",2018-01-03 05:00:00,"C","Debug"
"2780",2018-01-03 05:20:00,"C","Error"
"2781",2018-01-03 05:40:00,"C","Warn"
"2782",2018-01-03 06:00:00,"B","Check with author"
"2783",2018-01-03 06:20:00,"A","Warn"
"2784",2018-01-03 06:40:00,"C","Debug"
"2785",2018-01-03 07:00:00,"B","No clue"
"2786",2018-01-03 07:20:00,"B","Warn"
"2787",2018-01-03 07:40:00,"B","Debug"
"2788",2018-01-03 08:00:00,"A","Check with author"
"2789",2018-01-03 08:20:00,"C","Attach"
"2790",2018-01-03 08:40:00,"C","Attach"
"2791",2018-01-03 09:00:00,"B","Debug"
"2792",2018-01-03 09:20:00,"A","Limit"
"2793",2018-01-03 09:40:00,"C","Limit"
"2794",2018-01-03 10:00:00,"A","Limit"
"2795",2018-01-03 10:20:00,"C","Attach"
"2796",2018-01-03 10:40:00,"B","Debug"
"2797",2018-01-03 11:00:00,"B","Limit"
"2798",2018-01-03 11:20:00,"A","No clue"
"2799",2018-01-03 11:40:00,"A","Error"
"2800",2018-01-03 12:00:00,"C","Error"
"2801",2018-01-03 12:20:00,"A","Check with author"
"2802",2018-01-03 12:40:00,"A","Attach"
"2803",2018-01-03 13:00:00,"B","Error"
"2804",2018-01-03 13:20:00,"A","Error"
"2805",2018-01-03 13:40:00,"A","Check with author"
"2806",2018-01-03 14:00:00,"B","Limit"
"2807",2018-01-03 14:20:00,"A","Limit"
"2808",2018-01-03 14:40:00,"B","Warn"
"2809",2018-01-03 15:00:00,"C","Debug"
"2810",2018-01-03 15:20:00,"B","Warn"
"2811",2018-01-03 15:40:00,"A","Debug"
"2812",2018-01-03 16:00:00,"C","Debug"
"2813",2018-01-03 16:20:00,"A","No clue"
"2814",2018-01-03 16:40:00,"A","Attach"
"2815",2018-01-03 17:00:00,"C","No clue"
"2816",2018-01-03 17:20:00,"A","Debug"
"2817",2018-01-03 17:40:00,"A","Check with author"
"2818",2018-01-03 18:00:00,"B","Check with author"
"2819",2018-01-03 18:20:00,"C","Attach"
"2820",2018-01-03 18:40:00,"A","No clue"
"2821",2018-01-03 19:00:00,"A","No clue"
"2822",2018-01-03 19:20:00,"C","Check with author"
"2823",2018-01-03 19:40:00,"B","Limit"
"2824",2018-01-03 20:00:00,"B","No clue"
"2825",2018-01-03 20:20:00,"B","No clue"
"2826",2018-01-03 20:40:00,"C","Attach"
"2827",2018-01-03 21:00:00,"B","Error"
"2828",2018-01-03 21:20:00,"C","Debug"
"2829",2018-01-03 21:40:00,"A","Debug"
"2830",2018-01-03 22:00:00,"C","Check with author"
"2831",2018-01-03 22:20:00,"A","Debug"
"2832",2018-01-03 22:40:00,"B","Attach"
"2833",2018-01-03 23:00:00,"C","Warn"
"2834",2018-01-03 23:20:00,"B","Debug"
"2835",2018-01-03 23:40:00,"C","Warn"
"2836",2018-01-04 00:00:00,"B","No clue"
"2837",2018-01-04 00:20:00,"A","Limit"
"2838",2018-01-04 00:40:00,"B","No clue"
"2839",2018-01-04 01:00:00,"B","Warn"
"2840",2018-01-04 01:20:00,"B","Attach"
"2841",2018-01-04 01:40:00,"A","Error"
"2842",2018-01-04 02:00:00,"B","Check with author"
"2843",2018-01-04 02:20:00,"B","Check with author"
"2844",2018-01-04 02:40:00,"B","Error"
"2845",2018-01-04 03:00:00,"A","Check with author"
"2846",2018-01-04 03:20:00,"C","Debug"
"2847",2018-01-04 03:40:00,"A","Attach"
"2848",2018-01-04 04:00:00,"A","Attach"
"2849",2018-01-04 04:20:00,"C","Debug"
"2850",2018-01-04 04:40:00,"C","Debug"
"2851",2018-01-04 05:00:00,"A","Check with author"
"2852",2018-01-04 05:20:00,"B","Attach"
"2853",2018-01-04 05:40:00,"A","Limit"
"2854",2018-01-04 06:00:00,"B","Error"
"2855",2018-01-04 06:20:00,"A","Warn"
"2856",2018-01-04 06:40:00,"C","Limit"
"2857",2018-01-04 07:00:00,"C","Limit"
"2858",2018-01-04 07:20:00,"A","Check with author"
"2859",2018-01-04 07:40:00,"B","Limit"
"2860",2018-01-04 08:00:00,"C","Warn"
"2861",2018-01-04 08:20:00,"A","Error"
"2862",2018-01-04 08:40:00,"C","Warn"
"2863",2018-01-04 09:00:00,"A","Check with author"
"2864",2018-01-04 09:20:00,"C","No clue"
"2865",2018-01-04 09:40:00,"A","Attach"
"2866",2018-01-04 10:00:00,"C","Error"
"2867",2018-01-04 10:20:00,"B","Error"
"2868",2018-01-04 10:40:00,"B","Warn"
"2869",2018-01-04 11:00:00,"B","Error"
"2870",2018-01-04 11:20:00,"A","Attach"
"2871",2018-01-04 11:40:00,"B","Debug"
"2872",2018-01-04 12:00:00,"A","Warn"
"2873",2018-01-04 12:20:00,"B","Limit"
"2874",2018-01-04 12:40:00,"C","Attach"
"2875",2018-01-04 13:00:00,"B","No clue"
"2876",2018-01-04 13:20:00,"C","No clue"
"2877",2018-01-04 13:40:00,"C","Warn"
"2878",2018-01-04 14:00:00,"B","Check with author"
"2879",2018-01-04 14:20:00,"C","Limit"
"2880",2018-01-04 14:40:00,"C","Attach"
"2881",2018-01-04 15:00:00,"B","Attach"
"2882",2018-01-04 15:20:00,"A","Debug"
"2883",2018-01-04 15:40:00,"B","Limit"
"2884",2018-01-04 16:00:00,"B","Debug"
"2885",2018-01-04 16:20:00,"C","Warn"
"2886",2018-01-04 16:40:00,"A","No clue"
"2887",2018-01-04 17:00:00,"C","Check with author"
"2888",2018-01-04 17:20:00,"B","No clue"
"2889",2018-01-04 17:40:00,"B","Check with author"
"2890",2018-01-04 18:00:00,"A","Debug"
"2891",2018-01-04 18:20:00,"C","Limit"
"2892",2018-01-04 18:40:00,"B","Attach"
"2893",2018-01-04 19:00:00,"C","Warn"
"2894",2018-01-04 19:20:00,"C","No clue"
"2895",2018-01-04 19:40:00,"B","Attach"
"2896",2018-01-04 20:00:00,"A","Error"
"2897",2018-01-04 20:20:00,"A","Check with author"
"2898",2018-01-04 20:40:00,"C","Debug"
"2899",2018-01-04 21:00:00,"A","Limit"
"2900",2018-01-04 21:20:00,"A","Warn"
"2901",2018-01-04 21:40:00,"B","Warn"
"2902",2018-01-04 22:00:00,"C","Check with author"
"2903",2018-01-04 22:20:00,"C","Limit"
"2904",2018-01-04 22:40:00,"B","Error"
"2905",2018-01-04 23:00:00,"B","Check with author"
"2906",2018-01-04 23:20:00,"B","Error"
"2907",2018-01-04 23:40:00,"C","No clue"
"2908",2018-01-05 00:00:00,"B","Attach"
"2909",2018-01-05 00:20:00,"C","Error"
"2910",2018-01-05 00:40:00,"A","Check with author"
"2911",2018-01-05 01:00:00,"C","No clue"
"2912",2018-01-05 01:20:00,"C","Check with author"
"2913",2018-01-05 01:40:00,"A","Warn"
"2914",2018-01-05 02:00:00,"B","Check with author"
"2915",2018-01-05 02:20:00,"A","Limit"
"2916",2018-01-05 02:40:00,"A","Attach"
"2917",2018-01-05 03:00:00,"B","Debug"
"2918",2018-01-05 03:20:00,"B","Warn"
"2919",2018-01-05 03:40:00,"A","No clue"
"2920",2018-01-05 04:00:00,"B","Warn"
"2921",2018-01-05 04:20:00,"B","Check with author"
"2922",2018-01-05 04:40:00,"C","Limit"
"2923",2018-01-05 05:00:00,"C","Attach"
"2924",2018-01-05 05:20:00,"C","Check with author"
"2925",2018-01-05 05:40:00,"C","Debug"
"2926",2018-01-05 06:00:00,"A","Attach"
"2927",2018-01-05 06:20:00,"A","Debug"
"2928",2018-01-05 06:40:00,"C","Limit"
"2929",2018-01-05 07:00:00,"B","Debug"
"2930",2018-01-05 07:20:00,"C","Error"
"2931",2018-01-05 07:40:00,"B","Debug"
"2932",2018-01-05 08:00:00,"A","Debug"
"2933",2018-01-05 08:20:00,"A","Check with author"
"2934",2018-01-05 08:40:00,"B","Check with author"
"2935",2018-01-05 09:00:00,"A","Debug"
"2936",2018-01-05 09:20:00,"B","Warn"
"2937",2018-01-05 09:40:00,"C","Debug"
"2938",2018-01-05 10:00:00,"B","Debug"
"2939",2018-01-05 10:20:00,"A","No clue"
"2940",2018-01-05 10:40:00,"C","Debug"
"2941",2018-01-05 11:00:00,"B","Debug"
"2942",2018-01-05 11:20:00,"A","Debug"
"2943",2018-01-05 11:40:00,"C","No clue"
"2944",2018-01-05 12:00:00,"C","Error"
"2945",2018-01-05 12:20:00,"A","No clue"
"2946",2018-01-05 12:40:00,"B","Limit"
"2947",2018-01-05 13:00:00,"B","Check with author"
"2948",2018-01-05 13:20:00,"C","Check with author"
"2949",2018-01-05 13:40:00,"B","Error"
"2950",2018-01-05 14:00:00,"B","Error"
"2951",2018-01-01 12:00:00,"C","Check with author"
"2952",2018-01-01 12:20:00,"C","No clue"
"2953",2018-01-01 12:40:00,"A","Check with author"
"2954",2018-01-01 13:00:00,"C","Limit"
"2955",2018-01-01 13:20:00,"A","Check with author"
"2956",2018-01-01 13:40:00,"C","No clue"
"2957",2018-01-01 14:00:00,"C","Debug"
"2958",2018-01-01 14:20:00,"B","Limit"
"2959",2018-01-01 14:40:00,"C","Check with author"
"2960",2018-01-01 15:00:00,"C","Check with author"
"2961",2018-01-01 15:20:00,"A","Attach"
"2962",2018-01-01 15:40:00,"C","Warn"
"2963",2018-01-01 16:00:00,"A","Attach"
"2964",2018-01-01 16:20:00,"A","No clue"
"2965",2018-01-01 16:40:00,"B","Attach"
"2966",2018-01-01 17:00:00,"A","Attach"
"2967",2018-01-01 17:20:00,"C","Attach"
"2968",2018-01-01 17:40:00,"A","Check with author"
"2969",2018-01-01 18:00:00,"B","Debug"
"2970",2018-01-01 18:20:00,"C","Limit"
"2971",2018-01-01 18:40:00,"A","Attach"
"2972",2018-01-01 19:00:00,"B","Limit"
"2973",2018-01-01 19:20:00,"A","Limit"
"2974",2018-01-01 19:40:00,"B","Check with author"
"2975",2018-01-01 20:00:00,"B","Debug"
"2976",2018-01-01 20:20:00,"C","Check with author"
"2977",2018-01-01 20:40:00,"C","Attach"
"2978",2018-01-01 21:00:00,"C","No clue"
"2979",2018-01-01 21:20:00,"B","No clue"
"2980",2018-01-01 21:40:00,"A","Error"
"2981",2018-01-01 22:00:00,"B","Check with author"
"2982",2018-01-01 22:20:00,"A","Limit"
"2983",2018-01-01 22:40:00,"C","Attach"
"2984",2018-01-01 23:00:00,"A","No clue"
"2985",2018-01-01 23:20:00,"C","Limit"
"2986",2018-01-01 23:40:00,"A","Warn"
"2987",2018-01-02 00:00:00,"B","Warn"
"2988",2018-01-02 00:20:00,"C","No clue"
"2989",2018-01-02 00:40:00,"B","Check with author"
"2990",2018-01-02 01:00:00,"A","No clue"
"2991",2018-01-02 01:20:00,"A","No clue"
"2992",2018-01-02 01:40:00,"A","No clue"
"2993",2018-01-02 02:00:00,"C","Limit"
"2994",2018-01-02 02:20:00,"B","Check with author"
"2995",2018-01-02 02:40:00,"C","Limit"
"2996",2018-01-02 03:00:00,"A","Error"
"2997",2018-01-02 03:20:00,"A","Error"
"2998",2018-01-02 03:40:00,"C","Limit"
"2999",2018-01-02 04:00:00,"C","No clue"
"3000",2018-01-02 04:20:00,"C","No clue"
"3001",2018-01-02 04:40:00,"B","Limit"
"3002",2018-01-02 05:00:00,"B","Error"
"3003",2018-01-02 05:20:00,"C","No clue"
"3004",2018-01-02 05:40:00,"A","Error"
"3005",2018-01-02 06:00:00,"A","Warn"
"3006",2018-01-02 06:20:00,"B","Attach"
"3007",2018-01-02 06:40:00,"B","Attach"
"3008",2018-01-02 07:00:00,"C","Error"
"3009",2018-01-02 07:20:00,"A","No clue"
"3010",2018-01-02 07:40:00,"C","Check with author"
"3011",2018-01-02 08:00:00,"B","Error"
"3012",2018-01-02 08:20:00,"C","Error"
"3013",2018-01-02 08:40:00,"A","No clue"
"3014",2018-01-02 09:00:00,"C","Error"
"3015",2018-01-02 09:20:00,"B","Check with author"
"3016",2018-01-02 09:40:00,"A","Limit"
"3017",2018-01-02 10:00:00,"C","Error"
"3018",2018-01-02 10:20:00,"B","Warn"
"3019",2018-01-02 10:40:00,"A","Warn"
"3020",2018-01-02 11:00:00,"B","Attach"
"3021",2018-01-02 11:20:00,"A","Warn"
"3022",2018-01-02 11:40:00,"C","Error"
"3023",2018-01-02 12:00:00,"B","No clue"
"3024",2018-01-02 12:20:00,"B","Error"
"3025",2018-01-02 12:40:00,"B","Check with author"
"3026",2018-01-02 13:00:00,"B","Warn"
"3027",2018-01-02 13:20:00,"B","Attach"
"3028",2018-01-02 13:40:00,"B","No clue"
"3029",2018-01-02 14:00:00,"B","Warn"
"3030",2018-01-02 14:20:00,"C","Debug"
"3031",2018-01-02 14:40:00,"B","Attach"
"3032",2018-01-02 15:00:00,"A","Check with author"
"3033",2018-01-02 15:20:00,"C","Warn"
"3034",2018-01-02 15:40:00,"A","Check with author"
"3035",2018-01-02 16:00:00,"A","Attach"
"3036",2018-01-02 16:20:00,"A","Warn"
"3037",2018-01-02 16:40:00,"A","Check with author"
"3038",2018-01-02 17:00:00,"A","Warn"
"3039",2018-01-02 17:20:00,"A","Debug"
"3040",2018-01-02 17:40:00,"C","Check with author"
"3041",2018-01-02 18:00:00,"A","Attach"
"3042",2018-01-02 18:20:00,"B","No clue"
"3043",2018-01-02 18:40:00,"C","Attach"
"3044",2018-01-02 19:00:00,"C","Warn"
"3045",2018-01-02 19:20:00,"B","Error"
"3046",2018-01-02 19:40:00,"B","Error"
"3047",2018-01-02 20:00:00,"B","No clue"
"3048",2018-01-02 20:20:00,"B","Warn"
"3049",2018-01-02 20:40:00,"B","Limit"
"3050",2018-01-02 21:00:00,"C","Limit"
"3051",2018-01-02 21:20:00,"C","No clue"
"3052",2018-01-02 21:40:00,"B","Limit"
"3053",2018-01-02 22:00:00,"C","Warn"
"3054",2018-01-02 22:20:00,"C","Check with author"
"3055",2018-01-02 22:40:00,"C","Warn"
"3056",2018-01-02 23:00:00,"B","No clue"
"3057",2018-01-02 23:20:00,"B","Check with author"
"3058",2018-01-02 23:40:00,"B","No clue"
"3059",2018-01-03 00:00:00,"A","Warn"
"3060",2018-01-03 00:20:00,"B","Debug"
"3061",2018-01-03 00:40:00,"B","Attach"
"3062",2018-01-03 01:00:00,"C","Limit"
"3063",2018-01-03 01:20:00,"C","Error"
"3064",2018-01-03 01:40:00,"C","Debug"
"3065",2018-01-03 02:00:00,"C","Warn"
"3066",2018-01-03 02:20:00,"A","No clue"
"3067",2018-01-03 02:40:00,"B","No clue"
"3068",2018-01-03 03:00:00,"B","No clue"
"3069",2018-01-03 03:20:00,"C","Check with author"
"3070",2018-01-03 03:40:00,"C","Attach"
"3071",2018-01-03 04:00:00,"A","Attach"
"3072",2018-01-03 04:20:00,"A","Error"
"3073",2018-01-03 04:40:00,"A","Limit"
"3074",2018-01-03 05:00:00,"C","Check with author"
"3075",2018-01-03 05:20:00,"B","Warn"
"3076",2018-01-03 05:40:00,"B","Warn"
"3077",2018-01-03 06:00:00,"A","Debug"
"3078",2018-01-03 06:20:00,"B","Limit"
"3079",2018-01-03 06:40:00,"B","Error"
"3080",2018-01-03 07:00:00,"A","Error"
"3081",2018-01-03 07:20:00,"B","Error"
"3082",2018-01-03 07:40:00,"B","Debug"
"3083",2018-01-03 08:00:00,"B","Debug"
"3084",2018-01-03 08:20:00,"A","No clue"
"3085",2018-01-03 08:40:00,"A","Error"
"3086",2018-01-03 09:00:00,"B","Warn"
"3087",2018-01-03 09:20:00,"C","Attach"
"3088",2018-01-03 09:40:00,"A","Attach"
"3089",2018-01-03 10:00:00,"B","Check with author"
"3090",2018-01-03 10:20:00,"B","Debug"
"3091",2018-01-03 10:40:00,"C","Check with author"
"3092",2018-01-03 11:00:00,"C","Attach"
"3093",2018-01-03 11:20:00,"A","Error"
"3094",2018-01-03 11:40:00,"C","Attach"
"3095",2018-01-03 12:00:00,"A","Error"
"3096",2018-01-03 12:20:00,"B","No clue"
"3097",2018-01-03 12:40:00,"C","No clue"
"3098",2018-01-03 13:00:00,"C","Limit"
"3099",2018-01-03 13:20:00,"A","Limit"
"3100",2018-01-03 13:40:00,"C","Attach"
"3101",2018-01-03 14:00:00,"B","Warn"
"3102",2018-01-03 14:20:00,"C","Debug"
"3103",2018-01-03 14:40:00,"B","Debug"
"3104",2018-01-03 15:00:00,"C","Debug"
"3105",2018-01-03 15:20:00,"C","No clue"
"3106",2018-01-03 15:40:00,"B","Debug"
"3107",2018-01-03 16:00:00,"B","Check with author"
"3108",2018-01-03 16:20:00,"B","Warn"
"3109",2018-01-03 16:40:00,"B","Limit"
"3110",2018-01-03 17:00:00,"C","Check with author"
"3111",2018-01-03 17:20:00,"A","Error"
"3112",2018-01-03 17:40:00,"B","Warn"
"3113",2018-01-03 18:00:00,"B","Debug"
"3114",2018-01-03 18:20:00,"A","Warn"
"3115",2018-01-03 18:40:00,"B","Attach"
"3116",2018-01-03 19:00:00,"C","Check with author"
"3117",2018-01-03 19:20:00,"A","Error"
"3118",2018-01-03 19:40:00,"A","Attach"
"3119",2018-01-03 20:00:00,"B","Limit"
"3120",2018-01-03 20:20:00,"C","Limit"
"3121",2018-01-03 20:40:00,"C","No clue"
"3122",2018-01-03 21:00:00,"C","Check with author"
"3123",2018-01-03 21:20:00,"A","Warn"
"3124",2018-01-03 21:40:00,"C","No clue"
"3125",2018-01-03 22:00:00,"B","Error"
"3126",2018-01-03 22:20:00,"A","Debug"
"3127",2018-01-03 22:40:00,"B","Attach"
"3128",2018-01-03 23:00:00,"A","Attach"
"3129",2018-01-03 23:20:00,"A","Check with author"
"3130",2018-01-03 23:40:00,"A","Limit"
"3131",2018-01-04 00:00:00,"C","Limit"
"3132",2018-01-04 00:20:00,"B","Warn"
"3133",2018-01-04 00:40:00,"A","No clue"
"3134",2018-01-04 01:00:00,"A","Attach"
"3135",2018-01-04 01:20:00,"B","Warn"
"3136",2018-01-04 01:40:00,"A","Attach"
"3137",2018-01-04 02:00:00,"B","Debug"
"3138",2018-01-04 02:20:00,"A","Attach"
"3139",2018-01-04 02:40:00,"B","Debug"
"3140",2018-01-04 03:00:00,"A","Check with author"
"3141",2018-01-04 03:20:00,"C","Debug"
"3142",2018-01-04 03:40:00,"C","No clue"
"3143",2018-01-04 04:00:00,"C","Limit"
"3144",2018-01-04 04:20:00,"A","Attach"
"3145",2018-01-04 04:40:00,"B","No clue"
"3146",2018-01-04 05:00:00,"A","Error"
"3147",2018-01-04 05:20:00,"A","Attach"
"3148",2018-01-04 05:40:00,"B","Warn"
"3149",2018-01-04 06:00:00,"A","Check with author"
"3150",2018-01-04 06:20:00,"B","Error"
"3151",2018-01-04 06:40:00,"A","No clue"
"3152",2018-01-04 07:00:00,"B","Limit"
"3153",2018-01-04 07:20:00,"C","Attach"
"3154",2018-01-04 07:40:00,"A","No clue"
"3155",2018-01-04 08:00:00,"C","Check with author"
"3156",2018-01-04 08:20:00,"A","Attach"
"3157",2018-01-04 08:40:00,"B","Error"
"3158",2018-01-04 09:00:00,"B","No clue"
"3159",2018-01-04 09:20:00,"C","Error"
"3160",2018-01-04 09:40:00,"C","Error"
"3161",2018-01-04 10:00:00,"B","Debug"
"3162",2018-01-04 10:20:00,"B","Error"
"3163",2018-01-04 10:40:00,"B","Attach"
"3164",2018-01-04 11:00:00,"A","Check with author"
"3165",2018-01-04 11:20:00,"B","Warn"
"3166",2018-01-04 11:40:00,"B","Warn"
"3167",2018-01-04 12:00:00,"A","Attach"
"3168",2018-01-04 12:20:00,"B","No clue"
"3169",2018-01-04 12:40:00,"A","Warn"
"3170",2018-01-04 13:00:00,"B","Error"
"3171",2018-01-04 13:20:00,"B","Attach"
"3172",2018-01-04 13:40:00,"B","Attach"
"3173",2018-01-04 14:00:00,"C","Error"
"3174",2018-01-04 14:20:00,"B","No clue"
"3175",2018-01-04 14:40:00,"C","Error"
"3176",2018-01-04 15:00:00,"A","Error"
"3177",2018-01-04 15:20:00,"C","Error"
"3178",2018-01-04 15:40:00,"C","Check with author"
"3179",2018-01-04 16:00:00,"A","Error"
